engine_id,cycle,rpm,cht,egt,rul
25,15,1407.76,642.82,1591.45,215.0
25,16,1401.54,643.11,1598.66,214.0
25,17,1411.93,642.85,1581.71,213.0
25,18,1406.8,642.46,1584.37,212.0
25,19,1402.92,642.43,1592.25,211.0
25,20,1409.28,642.11,1586.74,210.0
25,21,1402.98,642.83,1584.95,209.0
25,22,1411.48,642.52,1582.69,208.0
25,23,1405.23,642.57,1575.77,207.0
25,24,1408.37,642.12,1589.55,206.0
25,25,1396.61,642.69,1588.03,205.0
25,26,1404.38,642.43,1586.86,204.0
25,27,1407.33,641.7,1593.58,203.0
25,28,1412.61,642.4,1592.49,202.0
25,29,1413.5,642.2,1583.91,201.0
25,30,1405.03,641.61,1589.98,200.0
25,31,1402.68,642.66,1593.21,199.0
25,32,1410.09,642.54,1585.93,198.0
25,33,1402.06,642.54,1590.19,197.0
25,34,1403.4,642.0,1588.66,196.0
25,35,1407.98,642.39,1585.77,195.0
25,36,1410.44,642.11,1592.19,194.0
25,37,1403.02,642.79,1582.14,193.0
25,38,1403.63,642.72,1583.82,192.0
25,39,1404.19,642.79,1581.71,191.0
25,40,1409.69,642.58,1594.83,190.0
25,41,1409.06,642.78,1589.15,189.0
25,42,1405.45,642.47,1584.89,188.0
25,43,1406.67,642.46,1588.32,187.0
25,44,1403.71,642.97,1587.86,186.0
25,45,1408.14,642.81,1584.99,185.0
25,46,1407.41,642.4,1585.8,184.0
25,47,1409.17,642.61,1594.45,183.0
25,48,1407.09,642.77,1588.26,182.0
25,49,1403.5,643.41,1582.22,181.0
25,50,1411.53,642.17,1587.44,180.0
25,51,1403.06,643.16,1587.93,179.0
25,52,1403.64,643.06,1593.56,178.0
25,53,1406.37,642.35,1595.0,177.0
25,54,1406.93,642.74,1589.96,176.0
25,55,1407.07,642.59,1586.98,175.0
25,56,1400.44,642.15,1585.88,174.0
25,57,1409.8,642.82,1586.15,173.0
25,58,1402.78,642.39,1586.35,172.0
25,59,1408.88,642.48,1590.46,171.0
25,60,1405.12,642.5,1594.74,170.0
25,61,1407.45,642.2,1597.99,169.0
25,62,1404.55,642.79,1594.7,168.0
25,63,1402.84,642.24,1592.3,167.0
25,64,1404.38,642.43,1594.54,166.0
25,65,1414.85,642.84,1590.82,165.0
25,66,1408.82,642.92,1589.6,164.0
25,67,1405.76,642.9,1590.45,163.0
25,68,1412.88,642.66,1597.93,162.0
25,69,1408.22,642.25,1582.72,161.0
25,70,1412.36,642.8,1591.32,160.0
25,71,1410.39,642.47,1586.98,159.0
25,72,1411.92,642.42,1589.48,158.0
25,73,1413.07,642.79,1589.59,157.0
25,74,1404.68,643.14,1585.0,156.0
25,75,1405.36,642.47,1589.05,155.0
25,76,1402.37,642.19,1587.68,154.0
25,77,1409.03,642.63,1586.42,153.0
25,78,1410.65,643.07,1586.88,152.0
25,79,1403.97,642.7,1591.2,151.0
25,80,1390.73,642.94,1589.24,150.0
25,81,1409.08,642.36,1595.78,149.0
25,82,1403.03,643.06,1586.46,148.0
25,83,1407.21,642.71,1587.15,147.0
25,84,1403.91,642.51,1587.35,146.0
25,85,1410.5,642.36,1594.13,145.0
25,86,1411.32,643.05,1589.98,144.0
25,87,1405.95,642.85,1588.34,143.0
25,88,1408.65,642.77,1596.76,142.0
25,89,1406.87,642.62,1591.26,141.0
25,90,1411.82,642.91,1581.95,140.0
25,91,1411.07,642.38,1587.99,139.0
25,92,1407.37,642.58,1587.82,138.0
25,93,1413.35,642.2,1592.8,137.0
25,94,1414.62,642.16,1593.74,136.0
25,95,1405.2,642.53,1588.39,135.0
25,96,1407.19,642.65,1587.57,134.0
25,97,1409.9,642.34,1582.71,133.0
25,98,1410.26,642.55,1596.99,132.0
25,99,1412.33,642.18,1593.27,131.0
25,100,1402.46,642.55,1586.12,130.0
25,101,1409.24,642.27,1594.43,129.0
25,102,1400.06,642.7,1590.64,128.0
25,103,1413.41,643.32,1584.99,127.0
25,104,1408.98,642.56,1590.94,126.0
25,105,1405.79,642.61,1585.86,125.0
25,106,1409.66,642.52,1584.39,124.0
25,107,1405.41,642.62,1597.27,123.0
25,108,1413.89,642.77,1596.5,122.0
25,109,1401.4,642.77,1588.16,121.0
25,110,1405.22,642.28,1584.3,120.0
25,111,1408.81,642.15,1587.86,119.0
25,112,1412.42,642.2,1594.87,118.0
25,113,1406.16,642.24,1589.78,117.0
25,114,1410.0,642.48,1592.92,116.0
25,115,1403.97,641.7,1586.53,115.0
25,116,1409.18,642.58,1589.3,114.0
25,117,1416.74,642.37,1593.3,113.0
25,118,1409.1,642.53,1589.12,112.0
25,119,1413.67,642.76,1593.37,111.0
25,120,1410.49,642.41,1594.46,110.0
25,121,1405.83,642.4,1592.51,109.0
25,122,1407.71,642.44,1586.5,108.0
25,123,1405.98,643.06,1594.0,107.0
25,124,1408.04,642.28,1591.06,106.0
25,125,1411.91,642.07,1595.91,105.0
25,126,1410.49,643.13,1587.65,104.0
25,127,1413.71,642.53,1594.04,103.0
25,128,1413.56,642.59,1588.0,102.0
25,129,1401.08,642.67,1590.86,101.0
25,130,1411.73,642.79,1586.79,100.0
25,131,1412.37,642.6,1596.34,99.0
25,132,1406.83,642.61,1590.26,98.0
25,133,1410.92,643.23,1592.89,97.0
25,134,1406.78,642.39,1586.02,96.0
25,135,1403.97,643.12,1585.64,95.0
25,136,1412.58,642.96,1592.63,94.0
25,137,1410.74,642.95,1594.29,93.0
25,138,1420.12,642.36,1587.37,92.0
25,139,1412.39,642.81,1587.45,91.0
25,140,1407.2,642.7,1594.11,90.0
25,141,1414.41,643.11,1592.39,89.0
25,142,1407.72,643.21,1590.53,88.0
25,143,1409.66,642.71,1593.85,87.0
25,144,1410.98,642.78,1585.02,86.0
25,145,1411.5,642.63,1591.29,85.0
25,146,1410.22,642.55,1597.93,84.0
25,147,1407.23,643.09,1595.15,83.0
25,148,1405.78,642.73,1595.64,82.0
25,149,1412.99,642.76,1603.11,81.0
25,150,1413.57,642.8,1591.07,80.0
25,151,1414.09,642.33,1591.69,79.0
25,152,1412.11,642.53,1586.06,78.0
25,153,1406.06,642.93,1597.46,77.0
25,154,1405.92,642.76,1596.36,76.0
25,155,1417.94,643.21,1586.08,75.0
25,156,1408.68,642.61,1591.54,74.0
25,157,1414.85,642.93,1597.24,73.0
25,158,1408.87,643.07,1590.75,72.0
25,159,1414.83,643.11,1582.89,71.0
25,160,1410.65,643.42,1594.91,70.0
25,161,1418.16,642.96,1594.83,69.0
25,162,1408.44,642.74,1590.62,68.0
25,163,1417.33,643.2,1596.37,67.0
25,164,1417.62,643.1,1589.57,66.0
25,165,1413.0,642.89,1596.48,65.0
25,166,1405.45,642.9,1585.92,64.0
25,167,1412.88,642.72,1586.62,63.0
25,168,1412.65,642.48,1599.29,62.0
25,169,1407.76,642.87,1587.29,61.0
25,170,1412.12,643.19,1588.55,60.0
25,171,1410.0,642.56,1588.49,59.0
25,172,1413.97,643.32,1591.97,58.0
25,173,1413.53,642.3,1594.77,57.0
25,174,1415.31,642.77,1592.13,56.0
25,175,1417.16,642.84,1596.65,55.0
25,176,1416.92,642.91,1589.11,54.0
25,177,1415.63,643.43,1603.56,53.0
25,178,1417.99,643.34,1589.35,52.0
25,179,1419.39,643.08,1596.01,51.0
25,180,1417.58,642.98,1597.17,50.0
25,181,1422.34,643.17,1599.75,49.0
25,182,1420.57,643.03,1598.59,48.0
25,183,1410.37,643.08,1592.95,47.0
25,184,1412.5,643.56,1593.31,46.0
25,185,1418.44,642.04,1598.2,45.0
25,186,1415.74,643.58,1592.09,44.0
25,187,1415.37,643.1,1598.58,43.0
25,188,1418.38,642.98,1596.95,42.0
25,189,1418.07,642.82,1595.5,41.0
25,190,1407.16,643.31,1600.08,40.0
25,191,1420.32,643.1,1600.68,39.0
25,192,1419.89,643.09,1589.98,38.0
25,193,1418.37,643.4,1591.68,37.0
25,194,1419.73,642.34,1595.45,36.0
25,195,1419.67,643.18,1601.38,35.0
25,196,1413.03,643.42,1595.44,34.0
25,197,1414.26,643.13,1592.8,33.0
25,198,1420.24,643.3,1594.22,32.0
25,199,1417.54,643.48,1596.72,31.0
25,200,1425.83,643.31,1597.29,30.0
25,201,1429.49,643.51,1599.5,29.0
25,202,1417.75,643.39,1597.75,28.0
25,203,1421.69,643.32,1596.11,27.0
25,204,1416.05,642.8,1592.03,26.0
25,205,1416.7,643.37,1597.72,25.0
25,206,1419.41,643.22,1598.68,24.0
25,207,1422.65,643.42,1603.23,23.0
25,208,1422.9,644.18,1596.8,22.0
25,209,1423.78,643.23,1595.62,21.0
25,210,1423.88,643.35,1599.24,20.0
25,211,1422.29,643.51,1601.21,19.0
25,212,1427.33,643.26,1602.87,18.0
25,213,1427.09,643.17,1602.09,17.0
25,214,1426.38,642.84,1603.02,16.0
25,215,1413.65,643.57,1603.88,15.0
25,216,1421.64,643.87,1597.4,14.0
25,217,1431.46,643.06,1604.46,13.0
25,218,1424.69,643.2,1601.87,12.0
25,219,1424.1,643.54,1597.11,11.0
25,220,1425.47,643.35,1601.93,10.0
25,221,1425.8,643.03,1601.52,9.0
25,222,1423.81,643.74,1608.24,8.0
25,223,1418.96,643.2,1608.02,7.0
25,224,1422.29,643.82,1605.89,6.0
25,225,1424.83,643.75,1599.19,5.0
25,226,1426.41,643.67,1600.17,4.0
25,227,1433.44,643.86,1596.43,3.0
25,228,1430.76,643.34,1599.7,2.0
25,229,1431.0,643.8,1601.85,1.0
25,230,1432.58,643.67,1608.49,0.0
26,1,1411.43,642.5,1591.55,198.0
26,2,1405.51,642.41,1589.84,197.0
26,3,1408.81,642.63,1588.16,196.0
26,4,1409.85,643.13,1593.67,195.0
26,5,1414.19,642.8,1588.61,194.0
26,6,1408.6,642.16,1588.7,193.0
26,7,1404.3,642.4,1588.25,192.0
26,8,1412.11,642.94,1586.14,191.0
26,9,1405.42,642.38,1592.4,190.0
26,10,1406.11,642.34,1585.35,189.0
26,11,1401.17,642.68,1586.4,188.0
26,12,1408.91,642.91,1591.39,187.0
26,13,1406.85,642.69,1587.16,186.0
26,14,1411.14,642.78,1593.83,185.0
26,15,1410.22,642.07,1591.37,184.0
26,16,1416.35,642.19,1588.19,183.0
26,17,1405.88,642.84,1589.18,182.0
26,18,1408.21,642.49,1588.61,181.0
26,19,1412.56,643.03,1585.33,180.0
26,20,1414.56,642.56,1590.92,179.0
26,21,1414.67,642.79,1597.97,178.0
26,22,1407.43,642.73,1588.83,177.0
26,23,1415.45,642.56,1587.32,176.0
26,24,1404.79,642.78,1588.64,175.0
26,25,1408.98,642.83,1593.44,174.0
26,26,1408.79,642.41,1586.09,173.0
26,27,1402.79,642.11,1588.19,172.0
26,28,1409.19,642.48,1591.66,171.0
26,29,1405.56,642.75,1594.89,170.0
26,30,1406.64,642.36,1587.86,169.0
26,31,1405.72,642.69,1585.74,168.0
26,32,1406.33,642.57,1591.78,167.0
26,33,1396.5,642.19,1592.15,166.0
26,34,1400.94,642.71,1591.04,165.0
26,35,1406.94,643.13,1594.79,164.0
26,36,1403.05,642.41,1596.72,163.0
26,37,1409.22,642.93,1589.57,162.0
26,38,1409.55,642.78,1592.15,161.0
26,39,1398.15,642.56,1590.93,160.0
26,40,1410.28,641.82,1594.36,159.0
26,41,1412.56,642.38,1596.89,158.0
26,42,1406.41,642.19,1592.9,157.0
26,43,1414.93,642.91,1594.7,156.0
26,44,1411.13,642.9,1585.88,155.0
26,45,1410.96,642.06,1593.22,154.0
26,46,1409.77,642.75,1602.09,153.0
26,47,1409.74,642.93,1590.74,152.0
26,48,1413.52,643.02,1587.83,151.0
26,49,1407.3,642.74,1594.99,150.0
26,50,1408.57,642.28,1595.54,149.0
26,51,1405.23,643.33,1585.73,148.0
26,52,1408.69,642.97,1590.9,147.0
26,53,1402.67,643.09,1588.71,146.0
26,54,1409.73,642.49,1598.95,145.0
26,55,1408.72,642.97,1589.86,144.0
26,56,1411.87,643.16,1592.72,143.0
26,57,1412.11,642.82,1581.96,142.0
26,58,1413.65,642.52,1589.51,141.0
26,59,1404.96,642.3,1592.18,140.0
26,60,1404.8,642.99,1592.87,139.0
26,61,1406.61,642.86,1591.81,138.0
26,62,1406.36,643.05,1583.13,137.0
26,63,1412.98,643.28,1598.8,136.0
26,64,1412.73,642.74,1591.21,135.0
26,65,1412.9,642.8,1591.29,134.0
26,66,1407.43,642.81,1591.39,133.0
26,67,1413.48,642.87,1593.64,132.0
26,68,1413.48,643.04,1591.04,131.0
26,69,1408.84,642.78,1585.91,130.0
26,70,1410.03,642.53,1592.82,129.0
26,71,1405.58,642.52,1592.5,128.0
26,72,1404.68,642.77,1591.96,127.0
26,73,1416.46,642.33,1595.74,126.0
26,74,1412.88,642.4,1592.36,125.0
26,75,1407.02,642.93,1590.1,124.0
26,76,1418.64,642.67,1585.14,123.0
26,77,1407.29,642.85,1588.37,122.0
26,78,1405.42,642.65,1600.53,121.0
26,79,1408.63,642.45,1585.95,120.0
26,80,1418.28,642.6,1593.05,119.0
26,81,1405.19,642.7,1585.84,118.0
26,82,1404.59,642.89,1593.0,117.0
26,83,1412.74,642.51,1586.24,116.0
26,84,1411.69,642.76,1593.92,115.0
26,85,1413.55,642.89,1591.05,114.0
26,86,1415.89,642.96,1594.34,113.0
26,87,1416.76,642.63,1591.85,112.0
26,88,1413.57,642.9,1590.66,111.0
26,89,1418.21,643.11,1593.65,110.0
26,90,1414.15,642.48,1586.98,109.0
26,91,1402.11,642.92,1589.53,108.0
26,92,1407.27,642.0,1585.62,107.0
26,93,1411.94,642.4,1590.53,106.0
26,94,1418.61,643.12,1589.86,105.0
26,95,1410.65,642.57,1593.9,104.0
26,96,1413.11,642.47,1593.32,103.0
26,97,1406.17,642.78,1591.38,102.0
26,98,1407.14,642.63,1596.15,101.0
26,99,1408.83,642.79,1588.58,100.0
26,100,1414.1,643.11,1594.0,99.0
26,101,1411.81,643.07,1586.06,98.0
26,102,1407.42,643.01,1587.16,97.0
26,103,1408.83,642.54,1591.7,96.0
26,104,1407.13,642.57,1593.02,95.0
26,105,1418.03,642.81,1588.01,94.0
26,106,1406.73,643.27,1589.35,93.0
26,107,1407.38,642.17,1591.59,92.0
26,108,1411.07,643.0,1594.12,91.0
26,109,1412.41,642.71,1590.05,90.0
26,110,1403.2,642.47,1596.12,89.0
26,111,1410.94,642.78,1597.32,88.0
26,112,1410.12,642.82,1588.95,87.0
26,113,1409.34,642.89,1591.08,86.0
26,114,1418.36,642.74,1590.0,85.0
26,115,1412.56,643.09,1593.54,84.0
26,116,1417.74,642.67,1592.47,83.0
26,117,1412.46,642.78,1593.47,82.0
26,118,1408.94,642.91,1595.51,81.0
26,119,1406.46,642.51,1588.65,80.0
26,120,1410.53,642.52,1596.95,79.0
26,121,1411.44,642.88,1586.93,78.0
26,122,1408.39,642.8,1596.42,77.0
26,123,1416.44,642.67,1587.81,76.0
26,124,1407.34,642.63,1594.77,75.0
26,125,1415.94,643.2,1597.64,74.0
26,126,1414.9,642.9,1591.59,73.0
26,127,1408.29,642.77,1590.04,72.0
26,128,1415.23,643.12,1590.94,71.0
26,129,1410.06,642.82,1587.67,70.0
26,130,1416.55,642.87,1594.46,69.0
26,131,1411.77,642.86,1592.05,68.0
26,132,1413.3,642.71,1597.23,67.0
26,133,1417.91,642.8,1587.21,66.0
26,134,1406.24,643.46,1589.61,65.0
26,135,1406.91,642.61,1592.31,64.0
26,136,1411.21,643.15,1588.68,63.0
26,137,1408.75,643.01,1591.12,62.0
26,138,1410.74,642.97,1589.75,61.0
26,139,1409.65,643.41,1595.51,60.0
26,140,1413.78,643.21,1598.89,59.0
26,141,1413.57,643.34,1592.34,58.0
26,142,1414.4,642.77,1601.39,57.0
26,143,1413.88,642.51,1590.82,56.0
26,144,1417.72,642.8,1597.21,55.0
26,145,1412.47,643.57,1594.19,54.0
26,146,1416.5,643.28,1592.37,53.0
26,147,1419.77,643.06,1587.61,52.0
26,148,1420.63,642.89,1599.67,51.0
26,149,1410.17,642.87,1593.19,50.0
26,150,1414.22,643.65,1599.87,49.0
26,151,1415.38,643.04,1592.56,48.0
26,152,1417.42,643.04,1590.44,47.0
26,153,1415.16,643.0,1594.28,46.0
26,154,1422.94,643.01,1593.46,45.0
26,155,1418.08,642.79,1591.44,44.0
26,156,1421.8,643.15,1594.92,43.0
26,157,1417.92,643.45,1593.16,42.0
26,158,1414.85,642.74,1590.78,41.0
26,159,1417.35,643.06,1598.18,40.0
26,160,1409.99,643.49,1599.72,39.0
26,161,1428.08,643.26,1592.23,38.0
26,162,1415.76,643.56,1600.3,37.0
26,163,1423.93,642.6,1590.99,36.0
26,164,1418.41,642.35,1597.21,35.0
26,165,1423.98,642.94,1602.91,34.0
26,166,1420.49,642.89,1596.1,33.0
26,167,1422.37,643.06,1597.75,32.0
26,168,1412.74,642.77,1597.38,31.0
26,169,1419.63,643.03,1594.48,30.0
26,170,1422.86,642.78,1595.07,29.0
26,171,1414.91,643.21,1600.87,28.0
26,172,1427.62,643.18,1600.26,27.0
26,173,1413.1,643.35,1597.52,26.0
26,174,1421.85,643.44,1599.04,25.0
26,175,1418.37,643.52,1597.07,24.0
26,176,1423.76,643.29,1591.28,23.0
26,177,1423.11,643.69,1592.25,22.0
26,178,1418.21,643.25,1595.48,21.0
26,179,1425.17,643.5,1590.51,20.0
26,180,1422.39,642.67,1599.32,19.0
26,181,1419.93,643.64,1595.3,18.0
26,182,1429.21,643.14,1601.23,17.0
26,183,1418.84,643.55,1600.16,16.0
26,184,1415.1,643.14,1597.99,15.0
26,185,1419.15,643.02,1598.81,14.0
26,186,1418.67,643.81,1601.93,13.0
26,187,1422.72,643.5,1602.0,12.0
26,188,1429.06,643.15,1603.07,11.0
26,189,1424.71,643.59,1600.68,10.0
26,190,1428.87,643.29,1601.67,9.0
26,191,1424.87,643.59,1606.06,8.0
26,192,1425.02,643.7,1602.26,7.0
26,193,1427.13,643.32,1598.78,6.0
26,194,1432.5,643.71,1599.33,5.0
26,195,1422.33,643.49,1607.92,4.0
26,196,1427.18,643.57,1603.45,3.0
26,197,1426.78,644.04,1602.29,2.0
26,198,1421.29,643.24,1599.73,1.0
26,199,1432.5,643.51,1599.25,0.0
27,1,1403.33,642.41,1592.81,155.0
27,2,1404.96,642.6,1590.48,154.0
27,3,1401.67,642.3,1581.71,153.0
27,4,1407.46,643.04,1587.25,152.0
27,5,1406.82,642.47,1584.61,151.0
27,6,1409.51,642.3,1584.48,150.0
27,7,1409.94,642.27,1595.67,149.0
27,8,1407.34,642.45,1579.66,148.0
27,9,1408.99,642.59,1593.52,147.0
27,10,1408.67,642.54,1592.24,146.0
27,11,1392.42,642.57,1586.12,145.0
27,12,1404.75,642.48,1587.31,144.0
27,13,1410.72,642.36,1588.83,143.0
27,14,1407.41,642.37,1583.56,142.0
27,15,1402.81,642.33,1583.7,141.0
27,16,1403.97,642.4,1585.16,140.0
27,17,1407.19,641.78,1591.04,139.0
27,18,1396.7,642.61,1590.43,138.0
27,19,1399.5,642.47,1581.23,137.0
27,20,1407.16,642.66,1592.44,136.0
27,21,1395.72,642.56,1584.78,135.0
27,22,1405.19,642.75,1590.65,134.0
27,23,1407.18,642.3,1590.01,133.0
27,24,1404.67,642.54,1594.77,132.0
27,25,1403.35,642.54,1590.71,131.0
27,26,1398.58,642.61,1587.42,130.0
27,27,1406.02,642.32,1585.31,129.0
27,28,1404.2,642.55,1586.9,128.0
27,29,1405.78,642.5,1583.07,127.0
27,30,1395.35,642.46,1589.12,126.0
27,31,1404.34,642.7,1590.1,125.0
27,32,1404.68,642.55,1589.05,124.0
27,33,1407.24,642.06,1590.6,123.0
27,34,1403.23,642.93,1597.39,122.0
27,35,1405.62,642.31,1591.21,121.0
27,36,1407.68,642.16,1596.79,120.0
27,37,1401.08,642.69,1587.68,119.0
27,38,1409.48,642.55,1587.12,118.0
27,39,1405.18,642.26,1589.69,117.0
27,40,1409.89,642.42,1592.01,116.0
27,41,1404.96,642.21,1583.26,115.0
27,42,1407.92,642.94,1581.57,114.0
27,43,1401.74,642.84,1591.34,113.0
27,44,1397.69,642.81,1583.25,112.0
27,45,1412.34,642.5,1588.66,111.0
27,46,1400.43,642.48,1585.98,110.0
27,47,1409.2,642.32,1590.28,109.0
27,48,1412.48,643.11,1593.64,108.0
27,49,1408.22,642.05,1590.33,107.0
27,50,1406.8,643.12,1588.5,106.0
27,51,1409.24,642.53,1590.41,105.0
27,52,1404.88,642.86,1592.59,104.0
27,53,1408.94,642.56,1584.63,103.0
27,54,1407.3,642.62,1584.73,102.0
27,55,1403.66,642.28,1590.34,101.0
27,56,1403.35,642.91,1595.92,100.0
27,57,1410.43,642.26,1590.69,99.0
27,58,1401.33,642.57,1584.91,98.0
27,59,1406.05,641.89,1595.99,97.0
27,60,1407.53,642.78,1587.22,96.0
27,61,1408.91,642.56,1591.03,95.0
27,62,1414.54,642.26,1588.61,94.0
27,63,1416.28,642.33,1590.1,93.0
27,64,1403.31,642.59,1591.45,92.0
27,65,1406.97,642.7,1590.78,91.0
27,66,1406.18,642.81,1589.64,90.0
27,67,1412.39,642.57,1586.59,89.0
27,68,1413.68,642.73,1593.25,88.0
27,69,1407.13,642.77,1578.13,87.0
27,70,1408.9,642.53,1584.62,86.0
27,71,1404.91,642.7,1593.27,85.0
27,72,1409.4,642.85,1584.8,84.0
27,73,1403.62,642.83,1595.96,83.0
27,74,1403.14,642.43,1589.75,82.0
27,75,1411.99,642.76,1589.51,81.0
27,76,1407.5,642.5,1587.74,80.0
27,77,1409.32,642.87,1588.09,79.0
27,78,1411.26,642.43,1593.59,78.0
27,79,1410.78,642.7,1584.93,77.0
27,80,1414.87,641.84,1587.58,76.0
27,81,1410.54,643.16,1590.25,75.0
27,82,1415.54,642.5,1600.91,74.0
27,83,1399.22,642.24,1591.16,73.0
27,84,1411.12,643.05,1590.75,72.0
27,85,1409.92,641.86,1591.36,71.0
27,86,1403.79,642.87,1593.17,70.0
27,87,1411.77,642.63,1590.85,69.0
27,88,1407.36,643.0,1586.24,68.0
27,89,1410.14,642.6,1595.61,67.0
27,90,1408.51,642.13,1591.67,66.0
27,91,1409.25,642.94,1590.89,65.0
27,92,1408.21,642.48,1585.96,64.0
27,93,1417.3,642.64,1592.61,63.0
27,94,1409.0,642.41,1597.87,62.0
27,95,1408.35,643.26,1595.23,61.0
27,96,1415.73,642.66,1590.7,60.0
27,97,1417.08,643.17,1584.43,59.0
27,98,1408.5,642.59,1586.18,58.0
27,99,1414.29,642.65,1591.88,57.0
27,100,1405.82,642.41,1591.27,56.0
27,101,1409.52,642.97,1590.05,55.0
27,102,1410.49,643.27,1596.27,54.0
27,103,1417.33,642.92,1598.29,53.0
27,104,1411.59,642.8,1590.26,52.0
27,105,1408.62,642.78,1594.54,51.0
27,106,1413.43,643.22,1591.24,50.0
27,107,1415.59,643.06,1592.6,49.0
27,108,1410.2,642.5,1586.58,48.0
27,109,1402.48,643.03,1596.46,47.0
27,110,1416.82,643.17,1597.79,46.0
27,111,1408.68,643.07,1587.76,45.0
27,112,1419.78,642.55,1593.06,44.0
27,113,1419.08,642.01,1590.1,43.0
27,114,1409.5,642.62,1589.31,42.0
27,115,1406.79,643.15,1596.43,41.0
27,116,1414.22,643.03,1595.3,40.0
27,117,1412.68,643.13,1594.45,39.0
27,118,1409.07,642.66,1596.54,38.0
27,119,1413.67,642.63,1601.47,37.0
27,120,1415.04,643.3,1596.71,36.0
27,121,1411.54,642.67,1596.07,35.0
27,122,1411.04,642.78,1594.96,34.0
27,123,1418.59,643.01,1593.26,33.0
27,124,1420.21,643.02,1594.17,32.0
27,125,1414.68,643.3,1594.14,31.0
27,126,1418.16,643.13,1601.52,30.0
27,127,1413.76,642.93,1589.48,29.0
27,128,1418.09,642.99,1597.56,28.0
27,129,1414.87,642.82,1596.58,27.0
27,130,1415.13,643.14,1588.93,26.0
27,131,1419.49,642.63,1596.17,25.0
27,132,1414.83,643.56,1596.9,24.0
27,133,1413.51,643.82,1596.44,23.0
27,134,1415.44,643.55,1594.9,22.0
27,135,1421.02,642.84,1599.93,21.0
27,136,1420.99,643.43,1597.34,20.0
27,137,1421.48,643.42,1587.85,19.0
27,138,1423.73,643.79,1600.39,18.0
27,139,1418.5,643.55,1604.41,17.0
27,140,1418.17,643.03,1590.08,16.0
27,141,1418.75,643.77,1595.21,15.0
27,142,1416.04,643.22,1595.77,14.0
27,143,1421.92,643.27,1602.64,13.0
27,144,1422.56,643.38,1602.76,12.0
27,145,1423.96,643.56,1599.55,11.0
27,146,1424.26,644.0,1605.27,10.0
27,147,1423.26,643.6,1599.15,9.0
27,148,1424.36,643.3,1604.17,8.0
27,149,1422.67,643.4,1598.75,7.0
27,150,1419.47,643.75,1599.94,6.0
27,151,1423.42,643.48,1604.42,5.0
27,152,1416.81,643.64,1600.46,4.0
27,153,1429.2,643.57,1600.98,3.0
27,154,1431.34,643.8,1606.27,2.0
27,155,1422.32,643.5,1607.67,1.0
27,156,1429.06,643.76,1606.45,0.0
28,1,1392.44,642.14,1584.11,164.0
28,2,1391.7,642.41,1583.78,163.0
28,3,1396.23,642.13,1583.81,162.0
28,4,1395.05,642.51,1593.03,161.0
28,5,1396.3,642.39,1577.87,160.0
28,6,1403.77,642.07,1591.74,159.0
28,7,1400.44,642.05,1581.85,158.0
28,8,1395.98,642.21,1589.79,157.0
28,9,1401.82,642.12,1585.04,156.0
28,10,1396.79,642.01,1580.24,155.0
28,11,1396.13,642.31,1587.71,154.0
28,12,1399.95,642.01,1588.4,153.0
28,13,1397.28,641.58,1583.34,152.0
28,14,1401.43,641.9,1585.59,151.0
28,15,1395.37,641.55,1583.1,150.0
28,16,1394.28,641.86,1582.29,149.0
28,17,1398.89,641.88,1581.72,148.0
28,18,1396.29,642.12,1589.7,147.0
28,19,1399.73,641.86,1580.18,146.0
28,20,1398.68,642.38,1588.55,145.0
28,21,1396.72,641.8,1583.54,144.0
28,22,1397.42,641.96,1585.14,143.0
28,23,1389.11,642.24,1592.12,142.0
28,24,1397.66,641.96,1586.78,141.0
28,25,1393.05,641.99,1584.17,140.0
28,26,1399.65,642.27,1583.55,139.0
28,27,1396.48,641.98,1578.48,138.0
28,28,1400.03,641.31,1577.83,137.0
28,29,1396.35,641.91,1581.94,136.0
28,30,1398.37,641.9,1591.83,135.0
28,31,1396.67,642.59,1583.14,134.0
28,32,1398.27,641.96,1577.38,133.0
28,33,1399.7,642.1,1579.87,132.0
28,34,1398.24,642.59,1594.85,131.0
28,35,1392.22,642.13,1590.98,130.0
28,36,1398.33,641.41,1574.52,129.0
28,37,1392.17,641.84,1581.94,128.0
28,38,1398.96,641.66,1583.68,127.0
28,39,1389.12,642.19,1592.26,126.0
28,40,1406.12,642.01,1587.66,125.0
28,41,1396.3,641.76,1575.6,124.0
28,42,1395.52,642.31,1585.08,123.0
28,43,1396.26,642.08,1586.32,122.0
28,44,1400.95,642.23,1586.12,121.0
28,45,1394.98,641.87,1581.16,120.0
28,46,1405.74,642.24,1584.24,119.0
28,47,1394.33,642.29,1583.8,118.0
28,48,1390.2,642.03,1578.55,117.0
28,49,1397.22,642.05,1584.38,116.0
28,50,1389.19,641.93,1589.99,115.0
28,51,1400.67,641.82,1583.92,114.0
28,52,1395.74,642.55,1581.69,113.0
28,53,1395.62,641.96,1583.64,112.0
28,54,1398.73,642.64,1579.5,111.0
28,55,1401.79,642.11,1582.46,110.0
28,56,1392.84,641.57,1583.61,109.0
28,57,1396.69,642.0,1584.72,108.0
28,58,1393.35,642.06,1585.85,107.0
28,59,1400.19,642.1,1582.48,106.0
28,60,1399.63,642.12,1583.95,105.0
28,61,1394.03,642.55,1584.91,104.0
28,62,1396.17,642.22,1586.18,103.0
28,63,1398.93,642.52,1583.53,102.0
28,64,1395.3,642.13,1586.43,101.0
